GPA_year1,GPA_year2,age,chooseUTM,compsurv,control,credits_earned1,credits_earned2,dad1,dad2,dad_edn,english,female,finish4,goodstanding_year1,goodstanding_year2,gpa0,graddeg,grade_20059_fall,hcom,hsgroup,lastmin,lm_never,lm_rarely,mathsci,mom1,mom2,mom_edn,mtongue,noshow,numcourses_nov1,prob_year1,prob_year2,sex,sfp,sfp_p,sfpany,sfpany_p,sfsp,sfsp_p,signup,ssp,ssp_p,totcredits_year1,used_adv,used_fsg,used_ssp,work1
.66000003,2.5999999,19,1,1,0,1.5,2.5,1,0,completed a community college diploma program,0,1,1,0,0,72.699997,1,57,1,1,occasionally,0,0,3,1,0,graduated from high school,Other,0,4,1,1,F,0,0,1,1,1,1,1,0,0,4,1,1,1,1
1.1,1.86,18,0,1,1,2,3.5,1,0,graduated from high school,1,1,1,0,0,71.800003,1,,1,1,occasionally,0,0,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,1,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.04,1.1799999,19,0,1,1,3,2,0,0,did not finish high school,0,1,0,0,0,74.699997,0,56,0,1,often,0,0,1,0,0,did not finish high school,Other,0,6,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.21,2.5699999,19,0,1,1,3,2,1,0,completed a community college diploma program,1,1,1,0,1,73.199997,1,63,0,1,occasionally,0,0,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.64,2.6800001,18,0,1,1,3,2,1,0,graduated from high school,0,1,1,1,1,82,1,68,0,3,occasionally,0,0,0,1,0,completed a community college diploma program,Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
0,,19,0,1,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,71.699997,1,11,0,1,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,1,1,M,0,0,0,0,0,0,1,1,1,5,0,0,0,1
,,19,0,1,0,.5,0,1,0,attended a community college but did not complete diploma,1,0,1,0,0,79.199997,1,63,1,2,rarely,0,1,.5,0,0,did not finish high school,English,0,5,0,1,M,1,1,1,1,0,0,1,0,0,.5,0,0,0,1
3.1199999,1.61,19,0,1,1,2.5,3.5,1,1,"completed a master s degree (m.a., m.sc., etc)",0,1,1,1,1,85.300003,1,70,1,3,usually,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.88,2.0999999,18,0,1,1,3.5,4.5,1,0,attended university but did not complete bachelor s degree,1,0,1,1,1,80.800003,1,66,1,3,occasionally,0,0,3,1,0,graduated from high school,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.9400001,1.91,19,1,1,0,3.5,4.5,1,0,graduated from high school,1,0,0,1,1,79.800003,0,71.666664,1,2,often,0,0,3,1,0,completed a community college diploma program,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,5,0,0,0,1
3.3699999,2.6300001,18,1,1,0,3,2.5,1,0,graduated from high school,0,1,1,1,1,83.5,1,87,1,3,often,0,0,1,1,0,graduated from high school,Other,0,5,0,0,F,0,0,1,1,1,1,1,0,0,5,0,0,0,1
2.4400001,1.87,19,0,1,1,2.5,3,1,1,"completed a master s degree (m.a., m.sc., etc)",0,0,0,1,1,75.800003,0,60,0,1,usually,0,0,3.5,1,0,attended a community college but did not complete diploma,Other,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.0799999,2.6300001,18,0,1,1,3,4.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,1,1,80.800003,1,61,1,3,occasionally,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.0699999,2.01,18,0,1,0,3,2.5,1,0,graduated from high school,1,0,0,1,1,80.199997,0,80,1,2,usually,0,0,2,1,0,attended university but did not complete bachelor s degree,English,0,5,0,0,M,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.54,2.01,18,1,1,0,3.5,4.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,1,1,80.5,0,58.333332,1,2,occasionally,0,0,2,1,0,graduated from high school,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
3.73,3.46,18,0,1,1,3,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,1,1,80.800003,0,82.5,1,3,often,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.0599999,1.87,18,0,1,1,2.5,3.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,1,1,84.699997,0,73,1,3,occasionally,0,0,1,1,0,completed a community college diploma program,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.85,2.26,18,0,1,0,2,4,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,1,1,77.300003,1,,1,2,occasionally,0,0,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,0,F,0,0,1,1,1,1,1,0,0,4,1,0,1,1
3.6800001,3.8399999,18,0,1,1,3.5,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,82.300003,1,81,1,3,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.67,2.4000001,18,1,1,1,1.5,2,1,0,graduated from high school,0,0,1,0,1,85.5,1,,0,3,usually,0,0,2,1,0,graduated from high school,Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
.79000002,1.27,18,1,1,1,2,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,72.199997,0,61.5,0,1,often,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.6800001,2.23,18,0,1,1,3,4.5,1,0,attended university but did not complete bachelor s degree,1,0,1,1,1,84.699997,1,67,1,3,rarely,0,1,5,1,0,completed a community college diploma program,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.25,3.1199999,18,0,1,1,3,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,1,1,79.199997,0,75.5,1,2,occasionally,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.75,2.5,18,1,1,1,2.5,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,81.800003,1,78,1,3,occasionally,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.05,,18,0,1,1,3.5,0,0,0,don t know/not applicable,1,1,1,1,0,81.199997,0,76,0,3,often,0,0,.5,0,0,don t know/not applicable,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
.44,.56999999,18,0,1,1,1.5,1,1,0,graduated from high school,1,1,1,0,0,75.699997,1,63,1,1,often,0,0,0,0,0,did not finish high school,English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.14,2.52,18,0,1,1,2.5,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,0,1,72.800003,0,68,1,1,often,0,0,1,1,0,completed a community college diploma program,Other,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
,,18,0,1,1,,,1,0,graduated from high school,1,0,0,0,0,73.5,0,,1,1,usually,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.03,1.95,18,1,1,1,2.5,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,73,0,59,1,1,occasionally,0,0,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,1,1,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1,1.5,18,0,1,1,1,2.25,1,0,completed a community college diploma program,1,1,1,0,0,78.300003,0,56,1,2,often,0,0,1,1,0,graduated from high school,English,0,6,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.4400001,2.53,18,0,1,1,4,3,1,0,completed a community college diploma program,1,0,0,1,1,81.5,1,71.666664,1,3,rarely,0,1,3.5,1,0,graduated from high school,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.92,2.8499999,18,0,1,1,4,2,1,0,completed a community college diploma program,1,1,1,1,1,81.199997,1,65.666664,1,3,occasionally,0,0,0,1,0,attended a community college but did not complete diploma,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.09,1.83,18,0,1,1,2.5,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,0,0,77.800003,0,73,1,2,occasionally,0,0,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,1,1,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.3,3.1700001,18,0,1,1,2.5,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,0,1,76.300003,1,43,1,2,often,0,0,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,1,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0,,19,0,1,1,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,0,0,73.199997,1,21,0,1,never,1,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,4,0,1,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
.46000001,1.15,18,1,1,0,1.5,1,0,0,did not finish high school,1,1,1,0,0,76.699997,1,48.5,1,2,occasionally,0,0,1.5,1,0,completed a community college diploma program,English,0,5,1,0,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.47,,18,0,1,0,2.5,0,1,0,graduated from high school,1,1,0,0,0,75.800003,0,68,0,1,usually,0,0,1,1,0,graduated from high school,English,0,4,1,1,F,0,0,1,1,1,1,1,0,0,4.5,0,0,0,1
.60000002,.34,18,0,1,1,1,.5,1,0,graduated from high school,1,1,0,0,0,75.199997,0,53,1,1,never,1,0,1,1,0,graduated from high school,English,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3.3599999,1.97,18,0,1,0,2.5,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,83,1,90,1,3,occasionally,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
.25,2.0999999,18,0,1,1,1,2,1,0,completed a community college diploma program,1,1,1,0,0,81.699997,0,59,1,3,rarely,0,1,1,1,0,graduated from high school,English,0,4,1,1,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0,0,19,1,1,1,0,0,0,0,did not finish high school,1,1,1,0,0,71.5,1,30.666666,1,1,occasionally,0,0,0,1,0,attended university but did not complete bachelor s degree,English,0,6,0,1,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0,,18,0,1,0,0,0,0,0,did not finish high school,0,1,1,0,0,76.5,0,46,1,2,occasionally,0,0,1.5,0,0,did not finish high school,Other,0,4,0,1,F,1,1,1,1,0,0,1,0,0,2.5,0,0,0,1
3.04,2.73,18,0,1,1,2,3.5,1,0,completed a community college diploma program,1,0,0,0,1,79.199997,0,77,1,2,occasionally,0,0,0,1,0,attended university but did not complete bachelor s degree,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.0599999,.72000003,18,0,1,1,2.5,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,1,1,73.699997,1,61,1,1,usually,0,0,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.62,1.9,18,0,1,1,1.5,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,0,1,76.5,0,50,1,2,often,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
.89999998,1.28,20,0,1,1,1,1.5,1,0,graduated from high school,1,0,1,0,0,75.699997,1,,1,1,occasionally,0,0,.5,1,0,graduated from high school,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1
2.4400001,2.1800001,18,0,1,0,3.5,3,1,1,"completed a doctoral degree or professional program (ph.d., ",1,0,1,1,1,79.300003,1,64,0,2,often,0,0,1.5,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,5,0,0,0,1
2.1800001,1.91,18,0,1,1,2,3.5,1,0,graduated from high school,0,1,1,1,1,74,0,,1,1,occasionally,0,0,0,1,0,graduated from high school,Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.72,2.3800001,19,1,1,0,2,3,1,0,completed a community college diploma program,1,1,0,0,1,74.199997,1,77,1,1,occasionally,0,0,0,1,0,completed a community college diploma program,English,0,5,0,0,F,0,0,1,1,1,1,1,0,0,3,1,0,1,1
2.01,1.05,18,0,1,1,3.5,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,79.699997,1,71.5,1,2,occasionally,0,0,1,0,0,don t know/not applicable,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.1400001,2.7,18,1,1,1,1.5,1,0,0,did not finish high school,1,0,0,0,1,74.5,0,72,1,1,often,0,0,0,1,0,attended a community college but did not complete diploma,English,0,3,0,0,M,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
3.04,3.1099999,18,0,1,0,3.5,4.5,1,1,"completed a doctoral degree or professional program (ph.d., ",1,0,1,1,1,80.5,1,72,1,2,occasionally,0,0,3,1,0,graduated from high school,English,0,5,0,0,M,1,1,1,1,0,0,1,0,0,5,0,0,0,1
2.45,2.3,18,0,1,1,4,4.5,1,0,graduated from high school,1,1,1,1,1,82.300003,1,69,0,3,occasionally,0,0,1.5,1,0,graduated from high school,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
.16,,18,0,1,0,.5,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,0,0,0,72.300003,1,48,0,1,rarely,0,1,.5,1,0,graduated from high school,English,0,5,1,1,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
2,1.17,18,0,1,0,2.5,3,1,0,attended university but did not complete bachelor s degree,1,1,1,1,1,77.699997,1,,1,2,occasionally,0,0,0,0,0,did not finish high school,English,0,6,0,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
2.53,,18,0,1,1,5.5,0,1,1,"completed a master s degree (m.a., m.sc., etc)",0,0,1,1,0,79.800003,1,71,0,2,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,4,0,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.16,2.3900001,19,0,1,1,2,3,1,1,"completed a master s degree (m.a., m.sc., etc)",0,1,1,0,1,79.5,1,62,0,2,often,0,0,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.63,2.5,19,0,1,1,3,2,1,0,completed a community college diploma program,1,0,1,1,1,83,0,61,1,3,usually,0,0,2,1,0,completed a community college diploma program,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
.49000001,,18,0,1,0,1,0,0,0,don t know/not applicable,1,1,1,0,0,72.5,0,45,1,1,usually,0,0,1.5,0,0,don t know/not applicable,English,0,6,0,1,F,1,1,1,1,0,0,1,0,0,3.5,0,0,0,1
1.66,2.5599999,18,0,1,1,3,4,1,0,attended university but did not complete bachelor s degree,1,1,1,1,1,77.800003,0,61,1,2,rarely,0,1,4,1,0,graduated from high school,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.0700001,2.3399999,18,0,1,1,2.5,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,0,1,73.800003,0,68,0,1,usually,0,0,1,1,0,completed a community college diploma program,Other,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.71,1.5599999,18,1,1,1,2.5,2,1,0,graduated from high school,1,1,1,1,1,80.300003,1,58,1,2,rarely,0,1,0,1,0,graduated from high school,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
,,19,1,1,1,,,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,0,0,74.5,1,,1,1,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.25,1.76,18,1,1,0,2,2.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,0,0,1,80,0,70,1,2,usually,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,0,0,F,0,0,1,1,1,1,1,0,0,2,1,0,1,1
1.77,2.24,18,0,1,0,3.5,3.5,1,0,graduated from high school,1,0,1,1,1,82.699997,1,59,1,3,occasionally,0,0,3.5,1,0,graduated from high school,English,0,6,0,0,M,0,0,1,1,1,1,1,0,0,5,0,0,0,1
2.05,3.1800001,19,0,1,1,2.5,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,0,1,1,83.199997,1,64,1,3,rarely,0,1,1,0,0,did not finish high school,French,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.04,2.7,18,0,1,1,2.5,4,0,0,don t know/not applicable,0,1,1,0,1,77.5,1,51,1,2,occasionally,0,0,1,1,1,"completed a master s degree (m.a., m.sc., etc)",Other,0,4,1,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.9,2.73,18,0,1,1,3,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,0,1,1,85.199997,1,66,1,3,rarely,0,1,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.5700001,1.3,18,0,1,0,2.5,1,1,1,"completed a doctoral degree or professional program (ph.d., ",0,0,1,1,1,74.800003,0,73,1,1,occasionally,0,0,1.5,1,1,"completed a doctoral degree or professional program (ph.d., ",Other,0,6,0,0,M,0,0,1,0,1,0,0,0,0,4.5,0,0,0,1
2.54,3.22,18,0,1,0,2.5,4.5,1,0,completed a community college diploma program,0,1,0,1,1,82.699997,1,66,1,3,occasionally,0,0,3,1,0,graduated from high school,Other,0,4,0,0,F,0,0,0,0,0,0,0,1,0,4,0,0,0,1
0,,19,0,1,1,0,0,1,0,completed a community college diploma program,1,0,1,0,0,81.300003,0,19,1,3,rarely,0,1,0,1,0,graduated from high school,English,0,6,0,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.39,1.75,18,1,1,1,2.5,3.5,1,0,completed a community college diploma program,1,1,1,0,1,74.699997,1,74,1,1,rarely,0,1,0,1,0,completed a community college diploma program,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.46,2.54,18,1,1,1,3,5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,74.800003,0,71,1,1,occasionally,0,0,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.3699999,3.4400001,18,1,1,1,3,4,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,1,1,85,1,74,1,3,occasionally,0,0,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.75,2.05,19,,0,1,2,2.5,,,,0,1,,0,0,82,,60,,3,,,,0,,,,Other,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,
2.1600001,3.23,18,,0,1,3.5,1.5,,,,1,0,,1,1,74.800003,,72,,1,,,,0,,,,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,
,,18,,0,1,,,,,,0,1,,0,0,82.800003,,,,3,,,,0,,,,Other,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,.88,18,,0,0,0,1,,,,1,1,,0,0,75,,42,,1,,,,0,,,,English,0,6,1,0,F,1,0,1,0,0,0,0,0,0,4,0,0,0,
1.8,2.8900001,18,,0,0,1.5,3,,,,0,1,,0,1,80.5,,55,,2,,,,0,,,,Other,0,4,0,0,F,1,1,1,1,0,0,1,0,0,3.5,0,0,0,
,,18,,0,0,,,,,,1,1,,0,0,73,,,,1,,,,0,,,,English,1,0,,,F,0,0,0,0,0,0,0,1,0,0,0,0,0,
.23999999,.34,18,,0,0,.5,.5,,,,1,1,,0,0,80,,62,,2,,,,1,,,,English,0,6,0,1,F,0,0,0,0,0,0,0,1,0,3.5,0,0,0,
,,18,,0,0,,,,,,1,0,,0,0,75,,,,1,,,,0,,,,English,1,0,,,M,1,0,1,0,0,0,0,0,0,0,0,0,0,
1.47,1.77,18,,0,1,3,4.5,,,,1,1,,0,1,73,,58,,1,,,,0,,,,English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,
1.97,2.47,18,,0,0,3,2.5,,,,1,1,,1,1,74.300003,,72,,1,,,,.5,,,,English,0,5,0,0,F,0,0,0,0,0,0,0,1,0,5,0,0,0,
,,18,,0,0,,,,,,1,0,,,,73.800003,,,,1,,,,0,,,,English,1,0,,,M,0,0,1,0,1,0,0,0,0,0,0,0,0,
1.0700001,.75,18,,0,0,2,2,,,,1,1,,0,0,73.699997,,66,,1,,,,1,,,,English,0,3,0,1,F,0,0,0,0,0,0,0,1,0,3.5,0,0,0,
,,18,,0,1,,,,,,1,1,,0,0,82.699997,,,,3,,,,0,,,,English,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,19,,0,1,0,0,,,,0,0,,0,0,75.5,,40,,1,,,,0,,,,Other,0,4,0,1,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,
.33000001,,18,,0,1,1,0,,,,1,0,,0,0,83.300003,,,,3,,,,0,,,,English,1,0,0,1,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,
,,19,,0,1,,,,,,1,0,,,,71.699997,,,,1,,,,0,,,,English,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.4400001,3.0999999,18,,0,0,2.5,3,,,,1,1,,0,1,75.5,,54.5,,1,,,,0,,,,English,0,6,1,0,F,0,0,1,1,1,1,1,0,0,4.5,0,0,0,
1.97,2.6300001,20,,0,0,2.5,3,,,,0,1,,0,1,71.800003,,65,,1,,,,0,,,,Other,0,5,0,0,F,1,1,1,1,0,0,1,0,0,3,0,0,0,
1.64,1.84,19,,0,0,2,4,,,,1,0,,0,1,78.199997,,71,,2,,,,0,,,,English,0,4,0,0,M,0,0,0,0,0,0,0,1,0,3.5,0,0,0,
,,18,,0,1,,,,,,1,1,,0,0,83.300003,,,,3,,,,0,,,,English,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.04,2.6700001,18,,0,0,2,1.5,,,,0,0,,0,1,80.300003,,58.5,,2,,,,2.5,,,,Other,0,4,0,0,M,1,1,1,1,0,0,1,0,0,3.5,0,0,0,
1.9299999,.70999998,18,,0,1,2,1,,,,0,0,,0,0,81.300003,,63,,3,,,,0,,,,Other,0,3,0,1,M,0,0,0,0,0,0,0,0,0,2,0,0,0,
.79000002,,19,,0,1,1.5,0,,,,1,0,,0,0,80.300003,,71.5,,2,,,,0,,,,English,0,6,1,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,
.43000001,0,18,,0,1,1,0,,,,1,0,,0,0,71.5,,60,,1,,,,0,,,,English,0,4,1,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,
,,20,,0,0,,,,,,1,1,,0,0,83.300003,,,,3,,,,0,,,,English,1,0,,,F,1,0,1,0,0,0,0,0,0,0,0,0,0,
.63,1.59,18,,0,0,1.5,3,,,,1,1,,0,0,77.199997,,63,,2,,,,1,,,,English,0,3,0,1,F,1,1,1,1,0,0,1,0,0,3.5,0,0,0,
2.3900001,2.3299999,18,,0,1,3.5,4.5,,,,1,0,,1,1,87.300003,,73,,3,,,,3,,,,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,
,,18,,0,1,,,,,,0,1,,0,0,79,,,,2,,,,0,,,,Other,1,0,,,F,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.9400001,2,18,,0,1,2,1,,,,1,0,,0,1,76.800003,,81,,2,,,,1,,,,English,0,3,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,
1.79,2.71,18,,0,0,3,3,,,,1,1,,1,1,81.199997,,63.5,,3,,,,0,,,,English,0,5,0,0,F,0,0,0,0,0,0,0,1,0,4.5,0,0,0,
1.61,2.96,18,,0,0,3,5,,,,1,0,,1,1,73.800003,,60,,1,,,,0,,,,English,0,6,0,0,M,0,0,1,0,1,0,0,0,0,4,0,0,0,
.5,.61000001,19,,0,0,.25,1.5,,,,0,0,,0,0,77.5,,38,,2,,,,0,,,,Other,0,5,0,1,M,0,0,1,1,1,1,1,0,0,2.5,1,0,1,
3.25,3.8,18,,0,0,2.5,3,,,,1,0,,1,1,86.800003,,67,,3,,,,1,,,,English,0,4,0,0,M,0,0,1,1,1,1,1,0,0,4,0,0,0,
1.9299999,,18,,0,1,3.5,0,,,,1,0,,1,0,77.800003,,70.666664,,2,,,,0,,,,English,0,5,0,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,
1.79,1.54,18,,0,0,3,3.5,,,,1,0,,1,1,83.699997,,70,,3,,,,1.5,,,,English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,
.38,.44999999,18,,0,1,1,1,,,,1,1,,0,0,78.800003,,60,,2,,,,0,,,,English,0,4,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,
.38,.43000001,18,,0,0,1.5,1,,,,1,1,,0,0,76.800003,,55.666668,,2,,,,0,,,,English,0,6,1,0,F,0,0,1,0,1,0,0,0,0,5,0,0,0,
2.6800001,2.99,18,,0,1,3.5,3.5,,,,0,1,,1,1,79.300003,,73,,2,,,,1,,,,Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,
2.1700001,1.34,18,,0,0,2,3,,,,1,1,,0,1,79.800003,,71,,2,,,,0,,,,English,0,4,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,
2.0999999,2.74,18,,0,1,1.5,4,,,,1,0,,0,1,73,,65,,1,,,,1,,,,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,2,0,0,0,
,,19,,0,0,4.5,4.5,,,,0,0,,,,78.300003,,65.400002,,2,,,,0,,,,Other,1,5,,,M,0,0,1,0,1,0,0,0,0,0,0,0,0,
2.72,2.6700001,19,,0,1,3,2.5,,,,1,1,,0,1,76.199997,,74,,1,,,,.5,,,,English,0,3,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,
